Date;Location;Total Cases;Total Deaths;Total Recovered
10/09/20;Papua Barat;2854;39;1482
10/09/20;Riau;9436;210;5928
10/09/20;Sulawesi Barat;878;11;492
10/09/20;Sulawesi Selatan;16325;429;13657
10/09/20;Sulawesi Tengah;539;21;355
10/09/20;Sulawesi Tenggara;3419;65;2284
10/09/20;Sulawesi Utara;4702;181;3880
10/09/20;Sumatera Barat;8118;172;4566
10/09/20;Sumatera Selatan;6677;370;5014
10/09/20;Sumatera Utara;11159;462;8406
10/10/20;Aceh;5644;220;3547
10/10/20;Bali;10023;93;1861
10/10/20;Banten;6855;222;6288
10/10/20;Bengkulu;796;38;610
10/10/20;DKI Jakarta;85574;1883;70623
10/10/20;Daerah Istimewa Yogyakarta;3029;78;2236
10/10/20;Gorontalo;2939;77;2574
10/10/20;Indonesia;328952;11765;251481
10/10/20;Jambi;791;17;314
10/10/20;Jawa Barat;28798;620;17949
10/10/20;Jawa Tengah;29119;1821;20907
10/10/20;Jawa Timur;46763;3800;41672
10/10/20;Kalimantan Barat;1216;9;916
10/10/20;Kalimantan Selatan;10954;439;9527
10/10/20;Kalimantan Tengah;3907;141;3169
10/10/20;Kalimantan Timur;10468;412;7362
10/10/20;Kalimantan Utara;637;5;566
10/10/20;Kepulauan Bangka Belitung;462;6;357
10/10/20;Kepulauan Riau;2525;60;1953
10/10/20;Lampung;1120;41;769
10/10/20;Maluku;3394;43;2041
10/10/20;Maluku Utara;2089;74;1864
10/10/20;Nusa Tenggara Barat;3520;206;2798
10/10/20;Nusa Tenggara Timur;558;7;352
10/10/20;Papua;7472;112;4219
10/10/20;Papua Barat;2892;40;1501
10/10/20;Riau;9669;219;6081
10/10/20;Sulawesi Barat;879;11;640
10/10/20;Sulawesi Selatan;16472;431;13764
10/10/20;Sulawesi Tengah;552;21;369
10/10/20;Sulawesi Tenggara;3477;65;2340
10/10/20;Sulawesi Utara;4743;181;3908
10/10/20;Sumatera Barat;8362;177;4700
10/10/20;Sumatera Selatan;6743;371;5087
10/10/20;Sumatera Utara;11247;462;8555
10/11/20;Aceh;5767;221;3547
10/11/20;Bali;10130;94;1875
10/11/20;Banten;6961;223;6369
10/11/20;Bengkulu;803;39;640
10/11/20;DKI Jakarta;86963;1901;71685
10/11/20;Daerah Istimewa Yogyakarta;3064;79;2273
10/11/20;Gorontalo;2946;77;2610
10/11/20;Indonesia;333449;11844;255027
10/11/20;Jambi;812;19;320
10/11/20;Jawa Barat;29045;625;18421
10/11/20;Jawa Tengah;29433;1829;21106
10/11/20;Jawa Timur;47023;3815;41989
10/11/20;Kalimantan Barat;1297;9;959
10/11/20;Kalimantan Selatan;11029;440;9606
10/11/20;Kalimantan Tengah;3941;141;3196
10/11/20;Kalimantan Timur;10662;417;7572
10/11/20;Kalimantan Utara;645;5;568
10/11/20;Kepulauan Bangka Belitung;475;6;362
10/11/20;Kepulauan Riau;2547;61;1997
10/11/20;Lampung;1131;41;770
10/11/20;Maluku;3435;43;2041
10/11/20;Maluku Utara;2089;74;1864
10/11/20;Nusa Tenggara Barat;3539;206;2805
10/11/20;Nusa Tenggara Timur;565;7;352
10/11/20;Papua;7622;112;4219
10/11/20;Papua Barat;3017;40;1562
10/11/20;Riau;9976;224;6189
10/11/20;Sulawesi Barat;894;11;653
10/11/20;Sulawesi Selatan;16608;432;13853
10/11/20;Sulawesi Tengah;568;21;375
10/11/20;Sulawesi Tenggara;3568;66;2346
10/11/20;Sulawesi Utara;4797;181;3958
10/11/20;Sumatera Barat;8703;181;4907
10/11/20;Sumatera Selatan;6776;371;5128
10/11/20;Sumatera Utara;11332;468;8712
10/12/20;Aceh;5844;223;3704
10/12/20;Bali;10223;96;1900
10/12/20;Banten;7042;227;6503
10/12/20;Bengkulu;804;39;670
10/12/20;DKI Jakarta;88174;1926;72798
10/12/20;Daerah Istimewa Yogyakarta;3107;80;2356
10/12/20;Gorontalo;2948;77;2656
10/12/20;Indonesia;336716;11935;258519
10/12/20;Jambi;825;19;320
10/12/20;Jawa Barat;29321;634;18827
10/12/20;Jawa Tengah;29678;1837;21376
10/12/20;Jawa Timur;47320;3834;42306
10/12/20;Kalimantan Barat;1297;9;959
10/12/20;Kalimantan Selatan;11056;441;9651
10/12/20;Kalimantan Tengah;3967;141;3234
10/12/20;Kalimantan Timur;10728;419;7633
10/12/20;Kalimantan Utara;649;5;568
10/12/20;Kepulauan Bangka Belitung;475;6;364
10/12/20;Kepulauan Riau;2619;61;2040
10/12/20;Lampung;1147;41;770
10/12/20;Maluku;3448;43;2161
10/12/20;Maluku Utara;2105;74;1868
10/12/20;Nusa Tenggara Barat;3554;206;2812
10/12/20;Nusa Tenggara Timur;565;7;353
10/12/20;Papua;7622;112;4219
10/12/20;Papua Barat;3038;41;1597
10/12/20;Riau;10182;226;6305
10/12/20;Sulawesi Barat;894;11;653
10/12/20;Sulawesi Selatan;16697;434;14010
10/12/20;Sulawesi Tengah;569;24;379
10/12/20;Sulawesi Tenggara;3627;66;2373
10/12/20;Sulawesi Utara;4803;182;4006
10/12/20;Sumatera Barat;8879;181;5019
10/12/20;Sumatera Selatan;6821;375;5181
10/12/20;Sumatera Utara;11419;473;8886
10/13/2020;Aceh;5895;224;3809
10/13/2020;Bali;10299;98;1919
10/13/2020;Banten;7121;230;6583
10/13/2020;Bengkulu;807;39;670
10/13/2020;DKI Jakarta;89228;1945;73899
10/13/2020;Daerah Istimewa Yogyakarta;3145;81;2395
10/13/2020;Gorontalo;2948;77;2692
10/13/2020;Indonesia;340622;12027;263296
10/13/2020;Jambi;863;19;322
10/13/2020;Jawa Barat;29925;637;19421
10/13/2020;Jawa Tengah;30131;1847;21662
10/13/2020;Jawa Timur;47650;3856;42671
10/13/2020;Kalimantan Barat;1311;9;1025
10/13/2020;Kalimantan Selatan;11133;442;9762
10/13/2020;Kalimantan Tengah;3978;142;3304
10/13/2020;Kalimantan Timur;10836;422;7665
10/13/2020;Kalimantan Utara;662;5;574
10/13/2020;Kepulauan Bangka Belitung;476;6;377
10/13/2020;Kepulauan Riau;2641;61;2093
10/13/2020;Lampung;1162;41;770
10/13/2020;Maluku;3454;43;2270
10/13/2020;Maluku Utara;2110;74;1888
10/13/2020;Nusa Tenggara Barat;3562;206;2884
10/13/2020;Nusa Tenggara Timur;572;7;362
10/13/2020;Papua;7764;113;4333
10/13/2020;Papua Barat;3081;42;2330
10/13/2020;Riau;10344;230;6418
10/13/2020;Sulawesi Barat;917;12;660
10/13/2020;Sulawesi Selatan;16833;438;14232
10/13/2020;Sulawesi Tengah;586;25;406
10/13/2020;Sulawesi Tenggara;3735;66;2391
10/13/2020;Sulawesi Utara;4811;182;4026
10/13/2020;Sumatera Barat;9052;184;5110
10/13/2020;Sumatera Selatan;6887;378;5198
10/13/2020;Sumatera Utara;11508;480;9020
10/14/2020;Aceh;5960;227;3867
10/14/2020;Bali;10408;100;1933
10/14/2020;Banten;7215;232;6655
10/14/2020;Bengkulu;825;39;684
10/14/2020;DKI Jakarta;90266;1962;75102
10/14/2020;Daerah Istimewa Yogyakarta;3171;83;2415
10/14/2020;Gorontalo;2958;77;2708
10/14/2020;Indonesia;344749;12156;267851
10/14/2020;Jambi;893;19;322
10/14/2020;Jawa Barat;30392;651;20030
10/14/2020;Jawa Tengah;30417;1858;22547
10/14/2020;Jawa Timur;47950;3877;43017
10/14/2020;Kalimantan Barat;1328;9;1080
10/14/2020;Kalimantan Selatan;11188;445;9816
10/14/2020;Kalimantan Tengah;3987;144;3335
10/14/2020;Kalimantan Timur;11046;427;7938
10/14/2020;Kalimantan Utara;673;5;584
10/14/2020;Kepulauan Bangka Belitung;481;6;403
10/14/2020;Kepulauan Riau;2661;67;2094
10/14/2020;Lampung;1204;46;787
10/14/2020;Maluku;3456;43;2292
10/14/2020;Maluku Utara;2114;74;1892
10/14/2020;Nusa Tenggara Barat;3588;208;2935
10/14/2020;Nusa Tenggara Timur;574;7;369
10/14/2020;Papua;7988;114;4379
10/14/2020;Papua Barat;3081;42;2330
10/14/2020;Riau;10639;242;6535
10/14/2020;Sulawesi Barat;932;12;686
10/14/2020;Sulawesi Selatan;16969;440;14318
10/14/2020;Sulawesi Tengah;596;25;410
10/14/2020;Sulawesi Tenggara;3800;67;2437
10/14/2020;Sulawesi Utara;4855;183;4048
10/14/2020;Sumatera Barat;9403;185;5235
10/14/2020;Sumatera Selatan;6947;384;5255
10/14/2020;Sumatera Utara;11596;485;9181
10/15/2020;Aceh;6077;229;4015
10/15/2020;Bali;10508;100;1964
10/15/2020;Banten;7326;235;6754
10/15/2020;Bengkulu;832;39;684
10/15/2020;DKI Jakarta;91338;1982;76152
10/15/2020;Daerah Istimewa Yogyakarta;3216;85;2470
10/15/2020;Gorontalo;2959;78;2756
10/15/2020;Indonesia;349160;12268;273661
10/15/2020;Jambi;916;19;325
10/15/2020;Jawa Barat;30989;661;20415
10/15/2020;Jawa Tengah;30887;1884;24720
10/15/2020;Jawa Timur;48244;3897;43389
10/15/2020;Kalimantan Barat;1357;9;1137
10/15/2020;Kalimantan Selatan;11264;446;9875
10/15/2020;Kalimantan Tengah;4014;144;3368
10/15/2020;Kalimantan Timur;11210;434;8074
10/15/2020;Kalimantan Utara;673;5;588
10/15/2020;Kepulauan Bangka Belitung;485;6;413
10/15/2020;Kepulauan Riau;2699;68;2161
10/15/2020;Lampung;1221;47;787
10/15/2020;Maluku;3471;43;2472
10/15/2020;Maluku Utara;2115;74;1892
10/15/2020;Nusa Tenggara Barat;3613;208;2950
10/15/2020;Nusa Tenggara Timur;575;7;369
10/15/2020;Papua;8099;115;4437
10/15/2020;Papua Barat;3235;45;2394
10/15/2020;Riau;10822;248;6654
10/15/2020;Sulawesi Barat;939;12;693
10/15/2020;Sulawesi Selatan;17083;440;14436
10/15/2020;Sulawesi Tengah;617;25;413
10/15/2020;Sulawesi Tenggara;3902;69;2470
10/15/2020;Sulawesi Utara;4867;184;4078
10/15/2020;Sumatera Barat;9749;189;5366
10/15/2020;Sumatera Selatan;7005;387;5281
10/15/2020;Sumatera Utara;11686;489;9291
10/16/2020;Aceh;6254;235;4145
10/16/2020;Bali;10600;100;2006
10/16/2020;Banten;7440;237;6829
10/16/2020;Bengkulu;839;40;699
10/16/2020;DKI Jakarta;92383;2006;77134
10/16/2020;Daerah Istimewa Yogyakarta;3261;85;2502
10/16/2020;Gorontalo;2963;78;2756
10/16/2020;Indonesia;353461;12347;277544
10/16/2020;Jambi;942;19;345
10/16/2020;Jawa Barat;31496;662;20870
10/16/2020;Jawa Tengah;31332;1893;25111
10/16/2020;Jawa Timur;48530;3918;43791
10/16/2020;Kalimantan Barat;1382;9;1189
10/16/2020;Kalimantan Selatan;11332;448;9918
10/16/2020;Kalimantan Tengah;4045;145;3407
10/16/2020;Kalimantan Timur;11304;437;8283
10/16/2020;Kalimantan Utara;687;5;593
10/16/2020;Kepulauan Bangka Belitung;489;6;419
10/16/2020;Kepulauan Riau;2768;68;2231
10/16/2020;Lampung;1250;47;850
10/16/2020;Maluku;3479;43;2544
10/16/2020;Maluku Utara;2120;74;1906
10/16/2020;Nusa Tenggara Barat;3646;208;2969
10/16/2020;Nusa Tenggara Timur;582;7;400
10/16/2020;Papua;8099;115;4437
10/16/2020;Papua Barat;3353;45;2445
10/16/2020;Riau;11100;250;6763
10/16/2020;Sulawesi Barat;944;12;700
10/16/2020;Sulawesi Selatan;17202;440;14602
10/16/2020;Sulawesi Tengah;617;25;413
10/16/2020;Sulawesi Tenggara;3950;71;2505
10/16/2020;Sulawesi Utara;4929;186;4116
10/16/2020;Sumatera Barat;10249;193;5514
10/16/2020;Sumatera Selatan;7058;387;5346
10/16/2020;Sumatera Utara;11775;492;9402
10/17/2020;Aceh;6436;236;4275
10/17/2020;Bali;10692;101;2026
10/17/2020;Banten;7567;239;6889
10/17/2020;Bengkulu;862;43;701
10/17/2020;DKI Jakarta;93357;2029;78242
10/17/2020;Daerah Istimewa Yogyakarta;3285;85;2550
10/17/2020;Gorontalo;2963;78;2773
10/17/2020;Indonesia;357762;12431;281592
10/17/2020;Jambi;968;19;372
10/17/2020;Jawa Barat;31987;665;21408
10/17/2020;Jawa Tengah;31746;1904;25468
10/17/2020;Jawa Timur;48780;3940;44173
10/17/2020;Kalimantan Barat;1413;9;1224
10/17/2020;Kalimantan Selatan;11403;450;9984
10/17/2020;Kalimantan Tengah;4081;145;3439
10/17/2020;Kalimantan Timur;11501;438;8555
10/17/2020;Kalimantan Utara;691;5;597
10/17/2020;Kepulauan Bangka Belitung;500;6;431
10/17/2020;Kepulauan Riau;2768;69;2231
10/17/2020;Lampung;1285;48;870
10/17/2020;Maluku;3521;43;2653
10/17/2020;Maluku Utara;2120;74;1906
10/17/2020;Nusa Tenggara Barat;3673;209;2993
10/17/2020;Nusa Tenggara Timur;584;7;406
10/17/2020;Papua;8168;119;4455
10/17/2020;Papua Barat;3465;46;2504
10/17/2020;Riau;11356;258;6886
10/17/2020;Sulawesi Barat;949;12;704
10/17/2020;Sulawesi Selatan;17266;442;14784
10/17/2020;Sulawesi Tengah;668;25;436
10/17/2020;Sulawesi Tenggara;4023;71;2515
10/17/2020;Sulawesi Utara;4959;186;4148
10/17/2020;Sumatera Barat;10684;196;5771
10/17/2020;Sumatera Selatan;7104;387;5393
10/17/2020;Sumatera Utara;11861;497;9502
10/18/2020;Aceh;6551;242;4559
10/18/2020;Bali;10766;101;2039
10/18/2020;Banten;7697;242;6951
10/18/2020;Bengkulu;877;44;721
10/18/2020;DKI Jakarta;94328;2046;79322
10/18/2020;Daerah Istimewa Yogyakarta;3325;86;2614
10/18/2020;Gorontalo;2966;78;2773
10/18/2020;Indonesia;361867;12511;285324
10/18/2020;Jambi;982;19;372
10/18/2020;Jawa Barat;32257;666;21786
10/18/2020;Jawa Tengah;32101;1907;25851
10/18/2020;Jawa Timur;49016;3961;44491
10/18/2020;Kalimantan Barat;1428;10;1227
10/18/2020;Kalimantan Selatan;11442;452;10042
10/18/2020;Kalimantan Tengah;4081;145;3439
10/18/2020;Kalimantan Timur;11883;440;8764
10/18/2020;Kalimantan Utara;714;6;610
10/18/2020;Kepulauan Bangka Belitung;516;7;437
10/18/2020;Kepulauan Riau;2836;70;2266
10/18/2020;Lampung;1298;51;890
10/18/2020;Maluku;3561;43;2717
10/18/2020;Maluku Utara;2120;74;1906
10/18/2020;Nusa Tenggara Barat;3704;209;3004
10/18/2020;Nusa Tenggara Timur;587;7;406
10/18/2020;Papua;8239;119;4455
10/18/2020;Papua Barat;3626;47;2536
10/18/2020;Riau;11641;262;6997
10/18/2020;Sulawesi Barat;952;12;717
10/18/2020;Sulawesi Selatan;17402;443;14901
10/18/2020;Sulawesi Tengah;685;26;439
10/18/2020;Sulawesi Tenggara;4236;73;2566
10/18/2020;Sulawesi Utara;4985;187;4189
10/18/2020;Sumatera Barat;10961;198;5878
10/18/2020;Sumatera Selatan;7143;391;5449
10/18/2020;Sumatera Utara;11944;499;9608
10/19/2020;Aceh;6667;244;4770
10/19/2020;Bali;10876;103;2069
10/19/2020;Banten;7819;246;7069
10/19/2020;Bengkulu;880;44;721
10/19/2020;DKI Jakarta;95254;2060;80450
10/19/2020;Daerah Istimewa Yogyakarta;3343;86;2689
10/19/2020;Gorontalo;2968;78;2795
10/19/2020;Indonesia;365240;12617;289243
10/19/2020;Jambi;988;20;375
10/19/2020;Jawa Barat;32798;672;22193
10/19/2020;Jawa Tengah;32417;1914;26186
10/19/2020;Jawa Timur;49248;3982;44842
10/19/2020;Kalimantan Barat;1428;10;1227
10/19/2020;Kalimantan Selatan;11450;454;10075
10/19/2020;Kalimantan Tengah;4122;145;3485
10/19/2020;Kalimantan Timur;11968;443;8837
10/19/2020;Kalimantan Utara;715;6;619
10/19/2020;Kepulauan Bangka Belitung;517;7;452
10/19/2020;Kepulauan Riau;2883;71;2267
10/19/2020;Lampung;1340;53;914
10/19/2020;Maluku;3597;44;2746
10/19/2020;Maluku Utara;2131;74;1909
10/19/2020;Nusa Tenggara Barat;3732;211;3010
10/19/2020;Nusa Tenggara Timur;588;7;406
10/19/2020;Papua;8239;120;4455
10/19/2020;Papua Barat;3636;49;2543
10/19/2020;Riau;11839;267;7502
10/19/2020;Sulawesi Barat;952;12;717
10/19/2020;Sulawesi Selatan;17444;443;14989
10/19/2020;Sulawesi Tengah;687;27;449
10/19/2020;Sulawesi Tenggara;4275;73;2675
10/19/2020;Sulawesi Utara;5026;189;4213
10/19/2020;Sumatera Barat;11203;211;6048
10/19/2020;Sumatera Selatan;7182;393;5456
10/19/2020;Sumatera Utara;12035;503;9726
10/20/2020;Aceh;6765;246;4985
10/20/2020;Bali;10951;104;2095
10/20/2020;Banten;7908;247;7235
10/20/2020;Bengkulu;915;45;727
10/20/2020;DKI Jakarta;96218;2082;81287
10/20/2020;Daerah Istimewa Yogyakarta;3356;86;2740
10/20/2020;Gorontalo;2968;79;2796
10/20/2020;Indonesia;368842;12734;293653
10/20/2020;Jambi;1027;22;384
10/20/2020;Jawa Barat;33285;683;22453
10/20/2020;Jawa Tengah;32859;1934;26773
10/20/2020;Jawa Timur;49543;3994;45181
10/20/2020;Kalimantan Barat;1451;10;1255
10/20/2020;Kalimantan Selatan;11492;456;10117
10/20/2020;Kalimantan Tengah;4149;145;3562
10/20/2020;Kalimantan Timur;12036;443;8982
10/20/2020;Kalimantan Utara;715;6;619
10/20/2020;Kepulauan Bangka Belitung;524;7;457
10/20/2020;Kepulauan Riau;2915;73;2345
10/20/2020;Lampung;1376;54;914
10/20/2020;Maluku;3617;44;2809
10/20/2020;Maluku Utara;2142;74;1928
10/20/2020;Nusa Tenggara Barat;3753;213;3020
10/20/2020;Nusa Tenggara Timur;592;7;411
10/20/2020;Papua;8368;123;4550
10/20/2020;Papua Barat;3653;51;2646
10/20/2020;Riau;12008;269;8131
10/20/2020;Sulawesi Barat;967;12;724
10/20/2020;Sulawesi Selatan;17532;443;15088
10/20/2020;Sulawesi Tengah;726;28;462
10/20/2020;Sulawesi Tenggara;4301;73;2913
10/20/2020;Sulawesi Utara;5048;191;4240
10/20/2020;Sumatera Barat;11373;214;6158
10/20/2020;Sumatera Selatan;7229;395;5504
10/20/2020;Sumatera Utara;12125;507;9819
10/21/2020;Aceh;6845;249;4985
10/21/2020;Bali;11038;104;2108
10/21/2020;Banten;8079;252;7289
10/21/2020;Bengkulu;917;45;727
10/21/2020;DKI Jakarta;97218;2103;82360
10/21/2020;Daerah Istimewa Yogyakarta;3389;88;2760
10/21/2020;Gorontalo;2971;80;2800
10/21/2020;Indonesia;373109;12857;297509
10/21/2020;Jambi;1049;22;384
10/21/2020;Jawa Barat;33882;695;22875
10/21/2020;Jawa Tengah;33234;1947;27153
10/21/2020;Jawa Timur;49875;4011;45523
10/21/2020;Kalimantan Barat;1451;10;1255
10/21/2020;Kalimantan Selatan;11511;459;10154
10/21/2020;Kalimantan Tengah;4162;145;3579
10/21/2020;Kalimantan Timur;12219;449;9103
10/21/2020;Kalimantan Utara;735;7;628
10/21/2020;Kepulauan Bangka Belitung;539;7;462
10/21/2020;Kepulauan Riau;3012;74;2345
10/21/2020;Lampung;1420;55;914
10/21/2020;Maluku;3624;45;2838
10/21/2020;Maluku Utara;2152;74;1928
10/21/2020;Nusa Tenggara Barat;3785;214;3034
10/21/2020;Nusa Tenggara Timur;605;7;416
10/21/2020;Papua;8368;123;4550
10/21/2020;Papua Barat;3688;57;2692
10/21/2020;Riau;12323;278;8438
10/21/2020;Sulawesi Barat;971;12;734
10/21/2020;Sulawesi Selatan;17646;443;15275
10/21/2020;Sulawesi Tengah;762;30;479
10/21/2020;Sulawesi Tenggara;4381;73;2978
10/21/2020;Sulawesi Utara;5075;193;4264
10/21/2020;Sumatera Barat;11652;221;6426
10/21/2020;Sumatera Selatan;7328;398;5536
10/21/2020;Sumatera Utara;12212;510;9899
10/22/2020;Aceh;6947;252;4985
10/22/2020;Bali;11121;106;2134
10/22/2020;Banten;8299;254;7413
10/22/2020;Bengkulu;928;46;747
10/22/2020;DKI Jakarta;98207;2119;83517
10/22/2020;Daerah Istimewa Yogyakarta;3434;88;2779
10/22/2020;Gorontalo;2974;80;2813
10/22/2020;Indonesia;377541;12959;301006
10/22/2020;Jambi;1068;22;423
10/22/2020;Jawa Barat;34643;702;23090
10/22/2020;Jawa Tengah;33744;1958;27518
10/22/2020;Jawa Timur;50147;4032;45903
10/22/2020;Kalimantan Barat;1497;10;1267
10/22/2020;Kalimantan Selatan;11539;462;10196
10/22/2020;Kalimantan Tengah;4162;145;3579
10/22/2020;Kalimantan Timur;12478;457;9288
10/22/2020;Kalimantan Utara;752;7;633
10/22/2020;Kepulauan Bangka Belitung;545;7;469
10/22/2020;Kepulauan Riau;3012;74;2345
10/22/2020;Lampung;1460;57;937
10/22/2020;Maluku;3624;45;2838
10/22/2020;Maluku Utara;2180;74;1928
10/22/2020;Nusa Tenggara Barat;3810;215;3076
10/22/2020;Nusa Tenggara Timur;615;7;422
10/22/2020;Papua;8463;123;4550
10/22/2020;Papua Barat;3761;57;2708
10/22/2020;Riau;12605;284;8610
10/22/2020;Sulawesi Barat;971;12;742
10/22/2020;Sulawesi Selatan;17719;443;15376
10/22/2020;Sulawesi Tengah;775;30;494
10/22/2020;Sulawesi Tenggara;4471;75;3078
10/22/2020;Sulawesi Utara;5088;195;4290
10/22/2020;Sumatera Barat;11874;224;6540
10/22/2020;Sumatera Selatan;7362;399;5616
10/22/2020;Sumatera Utara;12295;513;9981
10/23/2020;Aceh;7037;256;4988
10/23/2020;Bali;11199;108;2151
10/23/2020;Banten;8444;257;7487
10/23/2020;Bengkulu;961;46;760
10/23/2020;DKI Jakarta;99159;2140;84610
10/23/2020;Daerah Istimewa Yogyakarta;3462;88;2804
10/23/2020;Gorontalo;2974;80;2813
10/23/2020;Indonesia;381910;13077;305100
10/23/2020;Jambi;1092;22;429
10/23/2020;Jawa Barat;35148;704;23431
10/23/2020;Jawa Tengah;34315;1972;27983
10/23/2020;Jawa Timur;50429;4054;46279
10/23/2020;Kalimantan Barat;1528;10;1282
10/23/2020;Kalimantan Selatan;11587;465;10276
10/23/2020;Kalimantan Tengah;4213;147;3634
10/23/2020;Kalimantan Timur;12701;459;9524
10/23/2020;Kalimantan Utara;761;7;645
10/23/2020;Kepulauan Bangka Belitung;545;7;472
10/23/2020;Kepulauan Riau;3126;81;2371
10/23/2020;Lampung;1522;59;941
10/23/2020;Maluku;3650;45;2887
10/23/2020;Maluku Utara;2187;74;1928
10/23/2020;Nusa Tenggara Barat;3830;216;3103
10/23/2020;Nusa Tenggara Timur;634;7;434
10/23/2020;Papua;8512;124;4550
10/23/2020;Papua Barat;3858;59;2746
10/23/2020;Riau;12880;290;8864
10/23/2020;Sulawesi Barat;971;12;744
10/23/2020;Sulawesi Selatan;17779;445;15463
10/23/2020;Sulawesi Tengah;787;31;512
10/23/2020;Sulawesi Tenggara;4548;76;3152
10/23/2020;Sulawesi Utara;5133;195;4318
10/23/2020;Sumatera Barat;12131;231;7063
10/23/2020;Sumatera Selatan;7435;407;5678
10/23/2020;Sumatera Utara;12386;514;10053
10/24/2020;Aceh;7125;261;4988
10/24/2020;Bali;11275;110;2173
10/24/2020;Banten;8546;260;7610
10/24/2020;Bengkulu;969;47;760
10/24/2020;DKI Jakarta;100221;2160;85767
10/24/2020;Daerah Istimewa Yogyakarta;3506;88;2840
10/24/2020;Gorontalo;2981;80;2815
10/24/2020;Indonesia;385980;13205;309219
10/24/2020;Jambi;1118;22;451
10/24/2020;Jawa Barat;35550;708;24043
10/24/2020;Jawa Tengah;34600;1992;28406
10/24/2020;Jawa Timur;50721;4072;46628
10/24/2020;Kalimantan Barat;1564;10;1288
10/24/2020;Kalimantan Selatan;11633;468;10375
10/24/2020;Kalimantan Tengah;4233;148;3686
10/24/2020;Kalimantan Timur;12943;461;9696
10/24/2020;Kalimantan Utara;766;7;654
10/24/2020;Kepulauan Bangka Belitung;550;7;474
10/24/2020;Kepulauan Riau;3207;87;2405
10/24/2020;Lampung;1551;62;941
10/24/2020;Maluku;3718;46;2929
10/24/2020;Maluku Utara;2188;74;1928
10/24/2020;Nusa Tenggara Barat;3836;217;3117
10/24/2020;Nusa Tenggara Timur;649;7;443
10/24/2020;Papua;8569;124;4550
10/24/2020;Papua Barat;3879;61;2836
10/24/2020;Riau;13259;299;9141
10/24/2020;Sulawesi Barat;978;12;763
10/24/2020;Sulawesi Selatan;17852;445;15520
10/24/2020;Sulawesi Tengah;799;33;519
10/24/2020;Sulawesi Tenggara;4620;77;3256
10/24/2020;Sulawesi Utara;5177;196;4347
10/24/2020;Sumatera Barat;12427;231;7266
10/24/2020;Sumatera Selatan;7500;408;5718
10/24/2020;Sumatera Utara;12470;514;10131
10/25/2020;Aceh;7212;263;4988
10/25/2020;Bali;11384;110;2191
10/25/2020;Banten;8772;264;7736
10/25/2020;Bengkulu;995;48;768
10/25/2020;DKI Jakarta;100992;2178;86998
10/25/2020;Daerah Istimewa Yogyakarta;3550;88;2908
10/25/2020;Gorontalo;3000;84;2833
10/25/2020;Indonesia;389712;13299;313764
10/25/2020;Jambi;1140;22;505
10/25/2020;Jawa Barat;35948;711;24477
10/25/2020;Jawa Tengah;34956;2000;28773
10/25/2020;Jawa Timur;50967;4090;46897
10/25/2020;Kalimantan Barat;1564;10;1288
10/25/2020;Kalimantan Selatan;11652;471;10427
10/25/2020;Kalimantan Tengah;4251;148;3712
10/25/2020;Kalimantan Timur;13118;464;9849
10/25/2020;Kalimantan Utara;780;7;662
10/25/2020;Kepulauan Bangka Belitung;554;7;476
10/25/2020;Kepulauan Riau;3362;88;2457
10/25/2020;Lampung;1601;62;943
10/25/2020;Maluku;3739;46;3027
10/25/2020;Maluku Utara;2188;74;1928
10/25/2020;Nusa Tenggara Barat;3858;219;3133
10/25/2020;Nusa Tenggara Timur;652;7;443
10/25/2020;Papua;8618;124;4550
10/25/2020;Papua Barat;3885;61;3076
10/25/2020;Riau;13547;302;9682
10/25/2020;Sulawesi Barat;987;12;784
10/25/2020;Sulawesi Selatan;17898;449;15616
10/25/2020;Sulawesi Tengah;817;33;558
10/25/2020;Sulawesi Tenggara;4663;79;3328
10/25/2020;Sulawesi Utara;5210;196;4380
10/25/2020;Sumatera Barat;12783;237;7439
10/25/2020;Sumatera Selatan;7522;408;5900
10/25/2020;Sumatera Utara;12560;516;10206
